sample_id,source_id,algorithm_family,label,trojan_type,fold_iid_r0,fold_iid_r1,fold_iid_r2,holdout_family
tampered_deutsch_jozsa_triggered_v1_000354,benign_deutsch_jozsa_v1_000354,deutsch_jozsa,tampered,triggered,1,0,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000355,benign_deutsch_jozsa_v1_000355,deutsch_jozsa,tampered,triggered,1,1,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000356,benign_deutsch_jozsa_v1_000356,deutsch_jozsa,tampered,triggered,4,0,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000357,benign_deutsch_jozsa_v1_000357,deutsch_jozsa,tampered,triggered,0,1,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000358,benign_deutsch_jozsa_v1_000358,deutsch_jozsa,tampered,triggered,0,2,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000359,benign_deutsch_jozsa_v1_000359,deutsch_jozsa,tampered,triggered,0,4,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000360,benign_deutsch_jozsa_v1_000360,deutsch_jozsa,tampered,triggered,0,4,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000361,benign_deutsch_jozsa_v1_000361,deutsch_jozsa,tampered,triggered,2,2,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000362,benign_deutsch_jozsa_v1_000362,deutsch_jozsa,tampered,triggered,2,3,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000363,benign_deutsch_jozsa_v1_000363,deutsch_jozsa,tampered,triggered,0,4,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000364,benign_deutsch_jozsa_v1_000364,deutsch_jozsa,tampered,triggered,3,2,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000365,benign_deutsch_jozsa_v1_000365,deutsch_jozsa,tampered,triggered,2,2,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000366,benign_deutsch_jozsa_v1_000366,deutsch_jozsa,tampered,triggered,4,4,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000367,benign_deutsch_jozsa_v1_000367,deutsch_jozsa,tampered,triggered,3,0,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000368,benign_deutsch_jozsa_v1_000368,deutsch_jozsa,tampered,triggered,1,0,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000369,benign_deutsch_jozsa_v1_000369,deutsch_jozsa,tampered,triggered,0,2,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000370,benign_deutsch_jozsa_v1_000370,deutsch_jozsa,tampered,triggered,2,0,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000371,benign_deutsch_jozsa_v1_000371,deutsch_jozsa,tampered,triggered,0,4,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000372,benign_deutsch_jozsa_v1_000372,deutsch_jozsa,tampered,triggered,1,1,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000373,benign_deutsch_jozsa_v1_000373,deutsch_jozsa,tampered,triggered,1,4,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000374,benign_deutsch_jozsa_v1_000374,deutsch_jozsa,tampered,triggered,1,1,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000375,benign_deutsch_jozsa_v1_000375,deutsch_jozsa,tampered,triggered,1,0,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000376,benign_deutsch_jozsa_v1_000376,deutsch_jozsa,tampered,triggered,1,2,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000377,benign_deutsch_jozsa_v1_000377,deutsch_jozsa,tampered,triggered,3,4,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000378,benign_deutsch_jozsa_v1_000378,deutsch_jozsa,tampered,triggered,3,2,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000379,benign_deutsch_jozsa_v1_000379,deutsch_jozsa,tampered,triggered,0,4,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000380,benign_deutsch_jozsa_v1_000380,deutsch_jozsa,tampered,triggered,1,4,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000381,benign_deutsch_jozsa_v1_000381,deutsch_jozsa,tampered,triggered,3,2,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000382,benign_deutsch_jozsa_v1_000382,deutsch_jozsa,tampered,triggered,1,1,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000383,benign_deutsch_jozsa_v1_000383,deutsch_jozsa,tampered,triggered,0,4,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000384,benign_deutsch_jozsa_v1_000384,deutsch_jozsa,tampered,triggered,0,1,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000385,benign_deutsch_jozsa_v1_000385,deutsch_jozsa,tampered,triggered,3,3,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000386,benign_deutsch_jozsa_v1_000386,deutsch_jozsa,tampered,triggered,3,2,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000387,benign_deutsch_jozsa_v1_000387,deutsch_jozsa,tampered,triggered,3,0,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000388,benign_deutsch_jozsa_v1_000388,deutsch_jozsa,tampered,triggered,2,2,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000389,benign_deutsch_jozsa_v1_000389,deutsch_jozsa,tampered,triggered,0,3,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000390,benign_deutsch_jozsa_v1_000390,deutsch_jozsa,tampered,triggered,0,3,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000391,benign_deutsch_jozsa_v1_000391,deutsch_jozsa,tampered,triggered,1,0,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000392,benign_deutsch_jozsa_v1_000392,deutsch_jozsa,tampered,triggered,2,0,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000393,benign_deutsch_jozsa_v1_000393,deutsch_jozsa,tampered,triggered,4,0,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000394,benign_deutsch_jozsa_v1_000394,deutsch_jozsa,tampered,triggered,3,4,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000395,benign_deutsch_jozsa_v1_000395,deutsch_jozsa,tampered,triggered,3,0,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000396,benign_deutsch_jozsa_v1_000396,deutsch_jozsa,tampered,triggered,0,3,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000397,benign_deutsch_jozsa_v1_000397,deutsch_jozsa,tampered,triggered,4,1,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000398,benign_deutsch_jozsa_v1_000398,deutsch_jozsa,tampered,triggered,1,4,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000399,benign_deutsch_jozsa_v1_000399,deutsch_jozsa,tampered,triggered,1,1,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000400,benign_deutsch_jozsa_v1_000400,deutsch_jozsa,tampered,triggered,3,3,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000401,benign_deutsch_jozsa_v1_000401,deutsch_jozsa,tampered,triggered,0,3,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000402,benign_deutsch_jozsa_v1_000402,deutsch_jozsa,tampered,triggered,4,4,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000403,benign_deutsch_jozsa_v1_000403,deutsch_jozsa,tampered,triggered,1,0,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000404,benign_deutsch_jozsa_v1_000404,deutsch_jozsa,tampered,triggered,4,1,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000405,benign_deutsch_jozsa_v1_000405,deutsch_jozsa,tampered,triggered,4,4,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000406,benign_deutsch_jozsa_v1_000406,deutsch_jozsa,tampered,triggered,1,0,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000407,benign_deutsch_jozsa_v1_000407,deutsch_jozsa,tampered,triggered,2,1,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000408,benign_deutsch_jozsa_v1_000408,deutsch_jozsa,tampered,triggered,4,1,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000409,benign_deutsch_jozsa_v1_000409,deutsch_jozsa,tampered,triggered,2,3,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000410,benign_deutsch_jozsa_v1_000410,deutsch_jozsa,tampered,triggered,1,0,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000411,benign_deutsch_jozsa_v1_000411,deutsch_jozsa,tampered,triggered,1,1,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000412,benign_deutsch_jozsa_v1_000412,deutsch_jozsa,tampered,triggered,4,3,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000413,benign_deutsch_jozsa_v1_000413,deutsch_jozsa,tampered,triggered,3,2,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000414,benign_deutsch_jozsa_v1_000414,deutsch_jozsa,tampered,triggered,4,2,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000415,benign_deutsch_jozsa_v1_000415,deutsch_jozsa,tampered,triggered,2,1,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000416,benign_deutsch_jozsa_v1_000416,deutsch_jozsa,tampered,triggered,3,0,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000417,benign_deutsch_jozsa_v1_000417,deutsch_jozsa,tampered,triggered,4,3,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000418,benign_deutsch_jozsa_v1_000418,deutsch_jozsa,tampered,triggered,2,0,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000419,benign_deutsch_jozsa_v1_000419,deutsch_jozsa,tampered,triggered,2,0,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000420,benign_deutsch_jozsa_v1_000420,deutsch_jozsa,tampered,triggered,4,2,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000421,benign_deutsch_jozsa_v1_000421,deutsch_jozsa,tampered,triggered,3,4,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000422,benign_deutsch_jozsa_v1_000422,deutsch_jozsa,tampered,triggered,3,4,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000423,benign_deutsch_jozsa_v1_000423,deutsch_jozsa,tampered,triggered,3,1,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000424,benign_deutsch_jozsa_v1_000424,deutsch_jozsa,tampered,triggered,0,3,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000425,benign_deutsch_jozsa_v1_000425,deutsch_jozsa,tampered,triggered,2,2,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000426,benign_deutsch_jozsa_v1_000426,deutsch_jozsa,tampered,triggered,3,3,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000427,benign_deutsch_jozsa_v1_000427,deutsch_jozsa,tampered,triggered,4,2,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000428,benign_deutsch_jozsa_v1_000428,deutsch_jozsa,tampered,triggered,4,0,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000429,benign_deutsch_jozsa_v1_000429,deutsch_jozsa,tampered,triggered,1,3,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000430,benign_deutsch_jozsa_v1_000430,deutsch_jozsa,tampered,triggered,2,0,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000431,benign_deutsch_jozsa_v1_000431,deutsch_jozsa,tampered,triggered,2,0,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000432,benign_deutsch_jozsa_v1_000432,deutsch_jozsa,tampered,triggered,4,2,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000433,benign_deutsch_jozsa_v1_000433,deutsch_jozsa,tampered,triggered,4,4,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000434,benign_deutsch_jozsa_v1_000434,deutsch_jozsa,tampered,triggered,1,4,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000435,benign_deutsch_jozsa_v1_000435,deutsch_jozsa,tampered,triggered,1,3,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000436,benign_deutsch_jozsa_v1_000436,deutsch_jozsa,tampered,triggered,4,0,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000437,benign_deutsch_jozsa_v1_000437,deutsch_jozsa,tampered,triggered,2,1,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000438,benign_deutsch_jozsa_v1_000438,deutsch_jozsa,tampered,triggered,0,2,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000439,benign_deutsch_jozsa_v1_000439,deutsch_jozsa,tampered,triggered,4,0,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000440,benign_deutsch_jozsa_v1_000440,deutsch_jozsa,tampered,triggered,1,1,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000441,benign_deutsch_jozsa_v1_000441,deutsch_jozsa,tampered,triggered,2,4,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000442,benign_deutsch_jozsa_v1_000442,deutsch_jozsa,tampered,triggered,0,3,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000443,benign_deutsch_jozsa_v1_000443,deutsch_jozsa,tampered,triggered,0,1,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000444,benign_deutsch_jozsa_v1_000444,deutsch_jozsa,tampered,triggered,0,1,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000445,benign_deutsch_jozsa_v1_000445,deutsch_jozsa,tampered,triggered,3,4,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000446,benign_deutsch_jozsa_v1_000446,deutsch_jozsa,tampered,triggered,0,0,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000447,benign_deutsch_jozsa_v1_000447,deutsch_jozsa,tampered,triggered,4,4,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000448,benign_deutsch_jozsa_v1_000448,deutsch_jozsa,tampered,triggered,3,0,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000449,benign_deutsch_jozsa_v1_000449,deutsch_jozsa,tampered,triggered,2,0,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000450,benign_deutsch_jozsa_v1_000450,deutsch_jozsa,tampered,triggered,3,0,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000451,benign_deutsch_jozsa_v1_000451,deutsch_jozsa,tampered,triggered,1,2,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000452,benign_deutsch_jozsa_v1_000452,deutsch_jozsa,tampered,triggered,1,3,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000453,benign_deutsch_jozsa_v1_000453,deutsch_jozsa,tampered,triggered,0,3,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000454,benign_deutsch_jozsa_v1_000454,deutsch_jozsa,tampered,triggered,2,4,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000455,benign_deutsch_jozsa_v1_000455,deutsch_jozsa,tampered,triggered,1,2,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000456,benign_deutsch_jozsa_v1_000456,deutsch_jozsa,tampered,triggered,3,0,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000457,benign_deutsch_jozsa_v1_000457,deutsch_jozsa,tampered,triggered,0,2,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000458,benign_deutsch_jozsa_v1_000458,deutsch_jozsa,tampered,triggered,3,0,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000459,benign_deutsch_jozsa_v1_000459,deutsch_jozsa,tampered,triggered,1,4,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000460,benign_deutsch_jozsa_v1_000460,deutsch_jozsa,tampered,triggered,3,3,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000461,benign_deutsch_jozsa_v1_000461,deutsch_jozsa,tampered,triggered,2,3,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000462,benign_deutsch_jozsa_v1_000462,deutsch_jozsa,tampered,triggered,4,1,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000463,benign_deutsch_jozsa_v1_000463,deutsch_jozsa,tampered,triggered,2,3,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000464,benign_deutsch_jozsa_v1_000464,deutsch_jozsa,tampered,triggered,3,0,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000465,benign_deutsch_jozsa_v1_000465,deutsch_jozsa,tampered,triggered,4,0,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000466,benign_deutsch_jozsa_v1_000466,deutsch_jozsa,tampered,triggered,3,3,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000467,benign_deutsch_jozsa_v1_000467,deutsch_jozsa,tampered,triggered,1,4,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000468,benign_deutsch_jozsa_v1_000468,deutsch_jozsa,tampered,triggered,0,2,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000469,benign_deutsch_jozsa_v1_000469,deutsch_jozsa,tampered,triggered,0,3,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000470,benign_deutsch_jozsa_v1_000470,deutsch_jozsa,tampered,triggered,2,1,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000471,benign_deutsch_jozsa_v1_000471,deutsch_jozsa,tampered,triggered,2,0,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000472,benign_deutsch_jozsa_v1_000472,deutsch_jozsa,tampered,triggered,3,2,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000473,benign_deutsch_jozsa_v1_000473,deutsch_jozsa,tampered,triggered,4,3,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000474,benign_deutsch_jozsa_v1_000474,deutsch_jozsa,tampered,triggered,0,1,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000475,benign_deutsch_jozsa_v1_000475,deutsch_jozsa,tampered,triggered,0,0,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000476,benign_deutsch_jozsa_v1_000476,deutsch_jozsa,tampered,triggered,2,2,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000477,benign_deutsch_jozsa_v1_000477,deutsch_jozsa,tampered,triggered,1,4,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000478,benign_deutsch_jozsa_v1_000478,deutsch_jozsa,tampered,triggered,3,2,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000479,benign_deutsch_jozsa_v1_000479,deutsch_jozsa,tampered,triggered,3,1,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000480,benign_deutsch_jozsa_v1_000480,deutsch_jozsa,tampered,triggered,4,2,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000481,benign_deutsch_jozsa_v1_000481,deutsch_jozsa,tampered,triggered,0,3,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000482,benign_deutsch_jozsa_v1_000482,deutsch_jozsa,tampered,triggered,3,2,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000483,benign_deutsch_jozsa_v1_000483,deutsch_jozsa,tampered,triggered,3,1,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000484,benign_deutsch_jozsa_v1_000484,deutsch_jozsa,tampered,triggered,0,2,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000485,benign_deutsch_jozsa_v1_000485,deutsch_jozsa,tampered,triggered,4,3,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000486,benign_deutsch_jozsa_v1_000486,deutsch_jozsa,tampered,triggered,3,4,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000487,benign_deutsch_jozsa_v1_000487,deutsch_jozsa,tampered,triggered,3,3,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000488,benign_deutsch_jozsa_v1_000488,deutsch_jozsa,tampered,triggered,0,0,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000489,benign_deutsch_jozsa_v1_000489,deutsch_jozsa,tampered,triggered,4,0,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000490,benign_deutsch_jozsa_v1_000490,deutsch_jozsa,tampered,triggered,3,2,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000491,benign_deutsch_jozsa_v1_000491,deutsch_jozsa,tampered,triggered,4,2,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000492,benign_deutsch_jozsa_v1_000492,deutsch_jozsa,tampered,triggered,0,4,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000493,benign_deutsch_jozsa_v1_000493,deutsch_jozsa,tampered,triggered,0,3,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000494,benign_deutsch_jozsa_v1_000494,deutsch_jozsa,tampered,triggered,4,2,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000495,benign_deutsch_jozsa_v1_000495,deutsch_jozsa,tampered,triggered,4,0,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000496,benign_deutsch_jozsa_v1_000496,deutsch_jozsa,tampered,triggered,1,3,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000497,benign_deutsch_jozsa_v1_000497,deutsch_jozsa,tampered,triggered,2,4,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000498,benign_deutsch_jozsa_v1_000498,deutsch_jozsa,tampered,triggered,4,0,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000499,benign_deutsch_jozsa_v1_000499,deutsch_jozsa,tampered,triggered,2,0,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000500,benign_deutsch_jozsa_v1_000500,deutsch_jozsa,tampered,triggered,3,0,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000501,benign_deutsch_jozsa_v1_000501,deutsch_jozsa,tampered,triggered,2,0,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000502,benign_deutsch_jozsa_v1_000502,deutsch_jozsa,tampered,triggered,2,0,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000503,benign_deutsch_jozsa_v1_000503,deutsch_jozsa,tampered,triggered,4,0,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000504,benign_deutsch_jozsa_v1_000504,deutsch_jozsa,tampered,triggered,2,0,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000505,benign_deutsch_jozsa_v1_000505,deutsch_jozsa,tampered,triggered,3,3,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000506,benign_deutsch_jozsa_v1_000506,deutsch_jozsa,tampered,triggered,1,0,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000507,benign_deutsch_jozsa_v1_000507,deutsch_jozsa,tampered,triggered,3,1,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000508,benign_deutsch_jozsa_v1_000508,deutsch_jozsa,tampered,triggered,0,2,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000509,benign_deutsch_jozsa_v1_000509,deutsch_jozsa,tampered,triggered,3,3,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000510,benign_deutsch_jozsa_v1_000510,deutsch_jozsa,tampered,triggered,4,3,2,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000511,benign_deutsch_jozsa_v1_000511,deutsch_jozsa,tampered,triggered,3,1,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000512,benign_deutsch_jozsa_v1_000512,deutsch_jozsa,tampered,triggered,0,2,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000513,benign_deutsch_jozsa_v1_000513,deutsch_jozsa,tampered,triggered,1,2,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000514,benign_deutsch_jozsa_v1_000514,deutsch_jozsa,tampered,triggered,0,3,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000515,benign_deutsch_jozsa_v1_000515,deutsch_jozsa,tampered,triggered,0,4,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000516,benign_deutsch_jozsa_v1_000516,deutsch_jozsa,tampered,triggered,1,2,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000517,benign_deutsch_jozsa_v1_000517,deutsch_jozsa,tampered,triggered,0,3,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000518,benign_deutsch_jozsa_v1_000518,deutsch_jozsa,tampered,triggered,3,1,0,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000519,benign_deutsch_jozsa_v1_000519,deutsch_jozsa,tampered,triggered,4,1,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000520,benign_deutsch_jozsa_v1_000520,deutsch_jozsa,tampered,triggered,1,1,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000521,benign_deutsch_jozsa_v1_000521,deutsch_jozsa,tampered,triggered,0,3,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000522,benign_deutsch_jozsa_v1_000522,deutsch_jozsa,tampered,triggered,4,3,3,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000523,benign_deutsch_jozsa_v1_000523,deutsch_jozsa,tampered,triggered,2,3,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000524,benign_deutsch_jozsa_v1_000524,deutsch_jozsa,tampered,triggered,3,0,1,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000525,benign_deutsch_jozsa_v1_000525,deutsch_jozsa,tampered,triggered,0,0,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000526,benign_deutsch_jozsa_v1_000526,deutsch_jozsa,tampered,triggered,1,1,4,deutsch_jozsa
tampered_deutsch_jozsa_triggered_v1_000527,benign_deutsch_jozsa_v1_000527,deutsch_jozsa,tampered,triggered,3,3,3,deutsch_jozsa
